week,Location,id,level
1,UK & Ireland,1991,0.016559466622990314
1,UK & Ireland,1997,0.01810198713812143
1,UK & Ireland,2000,0.021274113459758093
1,UK & Ireland,2002,0.019647331089154705
1,UK & Ireland,2006,0.01794008576804535
1,UK & Ireland,2008,0.012679220487794117
1,CEE,1991,0.6369154500499623
1,CEE,1997,0.6481667340614151
1,CEE,2000,0.6644976243638407
1,CEE,2002,0.6594062955667048
1,CEE,2006,0.7103512920016171
1,CEE,2008,0.6184238451625594
1,CWE,1991,4.481195272293499
1,CWE,1997,4.359434556380972
1,CWE,2000,4.432125714931278
1,CWE,2002,4.455541645860976
1,CWE,2006,4.3091438369889
1,CWE,2008,4.333347256349891
1,Iberia,1991,9.527748907816099
1,Iberia,1997,9.940798217254525
1,Iberia,2000,9.32394277517588
1,Iberia,2002,9.332371434259251
1,Iberia,2006,9.391213767591132
1,Iberia,2008,9.238206344333191
1,Italy,1991,1.5849235095638692
1,Italy,1997,1.6042939706194892
1,Italy,2000,1.55996690011007
1,Italy,2002,1.5894536279300637
1,Italy,2006,1.5687282457244338
1,Italy,2008,1.5919688937460161
1,Northern,1991,46.92974760439312
1,Northern,1997,46.15445112521362
1,Northern,2000,47.904329838275324
1,Northern,2002,47.25972417008117
1,Northern,2006,46.647123215561244
1,Northern,2008,47.360735744003904
1,SEE,1991,3.846036857043783
1,SEE,1997,3.862623914687355
1,SEE,2000,3.8531461630796384
1,SEE,2002,3.8345070982406892
1,SEE,2006,3.947623196895697
1,SEE,2008,3.797068261011401
2,UK & Ireland,1991,0.01230226965836084
2,UK & Ireland,1997,0.010949478257161565
2,UK & Ireland,2000,0.01553388973045817
2,UK & Ireland,2002,0.004261775363033347
2,UK & Ireland,2006,0.013353673697979225
2,UK & Ireland,2008,0.009944371925649804
2,CEE,1991,0.44304576489493563
2,CEE,1997,0.4748438104580736
2,CEE,2000,0.48285989498236703
2,CEE,2002,0.4580033126528628
2,CEE,2006,0.5495573945231856
2,CEE,2008,0.45116509594434817
2,CWE,1991,3.7981407914073677
2,CWE,1997,3.1198819459356417
2,CWE,2000,3.382565203904806
2,CWE,2002,3.291728396347395
2,CWE,2006,3.2891759961948734
2,CWE,2008,3.426097638174771
2,Iberia,1991,9.92206484558577
2,Iberia,1997,10.789452329045433
2,Iberia,2000,8.989910848271364
2,Iberia,2002,8.808906721651844
2,Iberia,2006,8.993313268368661
2,Iberia,2008,9.004272220157045
2,Italy,1991,1.5398991461785094
2,Italy,1997,1.5915270499857752
2,Italy,2000,1.479735756868807
2,Italy,2002,1.585857340370196
2,Italy,2006,1.5119240388158899
2,Italy,2008,1.5849172091024322
2,Northern,1991,42.09775377997469
2,Northern,1997,40.66714380605156
2,Northern,2000,44.9698813656563
2,Northern,2002,46.04181211802904
2,Northern,2006,42.14309087265981
2,Northern,2008,43.09370711308451
2,SEE,1991,3.8240065085111064
2,SEE,1997,3.859397343247554
2,SEE,2000,3.7714140384236017
2,SEE,2002,3.703522529823016
2,SEE,2006,3.8728542700544213
2,SEE,2008,3.715391667384268
3,UK & Ireland,1991,0.014415612230387813
3,UK & Ireland,1997,0.017405852334950234
3,UK & Ireland,2000,0.014117797123300512
3,UK & Ireland,2002,0.006655725912182129
3,UK & Ireland,2006,0.01623587491283726
3,UK & Ireland,2008,0.01123650527422107
3,CEE,1991,0.3809359918771842
3,CEE,1997,0.3362717730939123
3,CEE,2000,0.3408812595685577
3,CEE,2002,0.31064587734253024
3,CEE,2006,0.40550461821994077
3,CEE,2008,0.34084316123112424
3,CWE,1991,3.5526020363744144
3,CWE,1997,2.3184425531410255
3,CWE,2000,2.7467913001935576
3,CWE,2002,2.278026299918091
3,CWE,2006,2.934822827110402
3,CWE,2008,3.1754433362858006
3,Iberia,1991,9.961525529792338
3,Iberia,1997,11.740272142760864
3,Iberia,2000,8.992177369554241
3,Iberia,2002,8.452201861690321
3,Iberia,2006,8.836094462103695
3,Iberia,2008,9.285757630758113
3,Italy,1991,1.5082899339116835
3,Italy,1997,1.5734394565290604
3,Italy,2000,1.3981659763304912
3,Italy,2002,1.537475855158083
3,Italy,2006,1.4514403570166408
3,Italy,2008,1.610285517244814
3,Northern,1991,38.00940546511469
3,Northern,1997,36.03836179042651
3,Northern,2000,42.00959804776068
3,Northern,2002,45.13043601562456
3,Northern,2006,38.081728850130816
3,Northern,2008,39.853783051893075
3,SEE,1991,3.9423385342716135
3,SEE,1997,3.9999433143653502
3,SEE,2000,3.8466887003464216
3,SEE,2002,3.7383610702347356
3,SEE,2006,3.9230925548065425
3,SEE,2008,3.844767414163894
4,UK & Ireland,1991,0.014837065208009483
4,UK & Ireland,1997,0.01389981248647398
4,UK & Ireland,2000,0.009830835134029136
4,UK & Ireland,2002,0.011638447360737705
4,UK & Ireland,2006,0.015229824201931043
4,UK & Ireland,2008,0.012568253310298606
4,CEE,1991,0.34968716742124395
4,CEE,1997,0.29312904099760506
4,CEE,2000,0.28516412288504145
4,CEE,2002,0.29865100296184943
4,CEE,2006,0.3560756147528987
4,CEE,2008,0.34398975728536085
4,CWE,1991,3.105581412054841
4,CWE,1997,2.1746878521090363
4,CWE,2000,2.1015855471690665
4,CWE,2002,1.7971690057063736
4,CWE,2006,2.6043668668989532
4,CWE,2008,2.9826464784307403
4,Iberia,1991,9.897534458431942
4,Iberia,1997,12.527209286937724
4,Iberia,2000,8.655966756061956
4,Iberia,2002,8.728932488351747
4,Iberia,2006,8.521801006793524
4,Iberia,2008,9.202693168090562
4,Italy,1991,1.433148660412743
4,Italy,1997,1.5548372943523956
4,Italy,2000,1.3219751608312864
4,Italy,2002,1.5042320560831133
4,Italy,2006,1.3962864441628322
4,Italy,2008,1.6124234394036552
4,Northern,1991,35.61971210504421
4,Northern,1997,32.90799938900159
4,Northern,2000,38.38193777433151
4,Northern,2002,41.981905984894766
4,Northern,2006,35.44140302240671
4,Northern,2008,37.227147072399745
4,SEE,1991,3.8976501404648
4,SEE,1997,4.011593685014159
4,SEE,2000,3.7925703987936816
4,SEE,2002,3.764856160468105
4,SEE,2006,3.874345834016367
4,SEE,2008,3.876521526181695
5,UK & Ireland,1991,0.007531016102149095
5,UK & Ireland,1997,0.0038134657371908885
5,UK & Ireland,2000,0.013535814294329183
5,UK & Ireland,2002,0.012022272403757877
5,UK & Ireland,2006,0.014102969251629677
5,UK & Ireland,2008,0.01047909648768566
5,CEE,1991,0.33100619021387456
5,CEE,1997,0.27670033001300715
5,CEE,2000,0.2997099200934606
5,CEE,2002,0.31244851999352924
5,CEE,2006,0.30917997915949685
5,CEE,2008,0.3273853876190287
5,CWE,1991,2.6926151374892333
5,CWE,1997,1.653935472663839
5,CWE,2000,2.0157407386154773
5,CWE,2002,1.6736952408729668
5,CWE,2006,2.3891106175905636
5,CWE,2008,2.7279922838881077
5,Iberia,1991,9.466260699377468
5,Iberia,1997,12.910569465570296
5,Iberia,2000,8.54854539019533
5,Iberia,2002,8.833195997108806
5,Iberia,2006,8.17759910011971
5,Iberia,2008,9.00065738868131
5,Italy,1991,1.3440798969418026
5,Italy,1997,1.525722269691807
5,Italy,2000,1.2426844323805506
5,Italy,2002,1.4818920176512969
5,Italy,2006,1.38560530981759
5,Italy,2008,1.6062338171584571
5,Northern,1991,33.18424100279682
5,Northern,1997,30.9145766136094
5,Northern,2000,35.151271374431914
5,Northern,2002,38.28540097051292
5,Northern,2006,34.078041375601636
5,Northern,2008,35.32204111904775
5,SEE,1991,3.736714318771024
5,SEE,1997,3.8689735808086185
5,SEE,2000,3.679408803756019
5,SEE,2002,3.704825660354707
5,SEE,2006,3.6815818697952083
5,SEE,2008,3.7441873097599996
6,UK & Ireland,1991,0.014958931104503246
6,UK & Ireland,1997,0.007177303205303943
6,UK & Ireland,2000,0.014131361378823024
6,UK & Ireland,2002,0.013642881081609506
6,UK & Ireland,2006,0.01296173724013191
6,UK & Ireland,2008,0.01418358243249383
6,CEE,1991,0.310252406162345
6,CEE,1997,0.23223937952974272
6,CEE,2000,0.3057358028668143
6,CEE,2002,0.2696364171804091
6,CEE,2006,0.25497637806982065
6,CEE,2008,0.31539138070546086
6,CWE,1991,2.220403357999503
6,CWE,1997,1.3070919925155333
6,CWE,2000,1.952619339139105
6,CWE,2002,1.7318496048683392
6,CWE,2006,2.1587522610530914
6,CWE,2008,2.6771339966838217
6,Iberia,1991,9.623744312734006
6,Iberia,1997,13.026717186499205
6,Iberia,2000,8.47926360342825
6,Iberia,2002,9.19308484605505
6,Iberia,2006,7.919408209657298
6,Iberia,2008,9.045650633845108
6,Italy,1991,1.2683028200475666
6,Italy,1997,1.4806081702528984
6,Italy,2000,1.1679503873416945
6,Italy,2002,1.4848338112828356
6,Italy,2006,1.354586484248351
6,Italy,2008,1.600664654137658
6,Northern,1991,29.98908852999005
6,Northern,1997,29.093541817939045
6,Northern,2000,33.092818201556454
6,Northern,2002,34.71074549100476
6,Northern,2006,32.25787737207793
6,Northern,2008,33.21218253727725
6,SEE,1991,3.691611004517089
6,SEE,1997,3.821560998826484
6,SEE,2000,3.6982528491577558
6,SEE,2002,3.7066862986656264
6,SEE,2006,3.615701997635667
6,SEE,2008,3.7825652397917175
7,UK & Ireland,1991,0.005951778997886889
7,UK & Ireland,1997,0.006952715539924396
7,UK & Ireland,2000,0.011289279013407094
7,UK & Ireland,2002,0.011559523912305136
7,UK & Ireland,2006,0.012778477873162853
7,UK & Ireland,2008,0.009844484724850635
7,CEE,1991,0.32776567806330525
7,CEE,1997,0.24527230924559146
7,CEE,2000,0.30559064667792285
7,CEE,2002,0.2524551893035903
7,CEE,2006,0.20187592301827914
7,CEE,2008,0.2880450357949503
7,CWE,1991,1.8074342188019803
7,CWE,1997,1.3268526016101494
7,CWE,2000,1.7886619663689922
7,CWE,2002,1.7435514479229874
7,CWE,2006,2.013326726541912
7,CWE,2008,2.2521985978429115
7,Iberia,1991,9.92136209884937
7,Iberia,1997,13.219622368132798
7,Iberia,2000,8.359465688172085
7,Iberia,2002,9.121610692896354
7,Iberia,2006,7.70241016493255
7,Iberia,2008,8.967299252282375
7,Italy,1991,1.2073852877276576
7,Italy,1997,1.4319125604321505
7,Italy,2000,1.0813697748665627
7,Italy,2002,1.5319898570010178
7,Italy,2006,1.303430501065186
7,Italy,2008,1.5603675159828188
7,Northern,1991,26.68935648859364
7,Northern,1997,26.853217039971113
7,Northern,2000,31.178323722851825
7,Northern,2002,31.421234856946352
7,Northern,2006,30.156185674695198
7,Northern,2008,31.027289626893754
7,SEE,1991,3.70149492646603
7,SEE,1997,3.794736684180897
7,SEE,2000,3.669983529768112
7,SEE,2002,3.7024501592262817
7,SEE,2006,3.466287401528458
7,SEE,2008,3.700285630108204
8,UK & Ireland,1991,0.009851636507777404
8,UK & Ireland,1997,0.011661440569893924
8,UK & Ireland,2000,0.008793069844937131
8,UK & Ireland,2002,0.010623543000682122
8,UK & Ireland,2006,0.014397165763684834
8,UK & Ireland,2008,0.014055610326714561
8,CEE,1991,0.31338365049638456
8,CEE,1997,0.2468118583641438
8,CEE,2000,0.28908733970479844
8,CEE,2002,0.2309171596405286
8,CEE,2006,0.2228525413380837
8,CEE,2008,0.25740319582642784
8,CWE,1991,1.6662056748042184
8,CWE,1997,1.3195287659594794
8,CWE,2000,1.5027507925918409
8,CWE,2002,1.6137626290266953
8,CWE,2006,2.0898654068609352
8,CWE,2008,1.9970883553444274
8,Iberia,1991,10.308718141205231
8,Iberia,1997,13.26809582443649
8,Iberia,2000,8.14888016942221
8,Iberia,2002,9.150040393711242
8,Iberia,2006,8.19676805906077
8,Iberia,2008,8.853497542180097
8,Italy,1991,1.171643807836393
8,Italy,1997,1.3726941238577492
8,Italy,2000,0.9954249190953126
8,Italy,2002,1.5641305697802674
8,Italy,2006,1.2941665749990716
8,Italy,2008,1.5140053639103213
8,Northern,1991,24.144055676096823
8,Northern,1997,24.867290477399845
8,Northern,2000,27.97826848550196
8,Northern,2002,28.790246760575965
8,Northern,2006,27.997814528694725
8,Northern,2008,29.373376706410028
8,SEE,1991,3.688438269792019
8,SEE,1997,3.7565077899631603
8,SEE,2000,3.6466261147253816
8,SEE,2002,3.7092773632369944
8,SEE,2006,3.5214651074528787
8,SEE,2008,3.6162351990363444
9,UK & Ireland,1991,0.009633236764433235
9,UK & Ireland,1997,0.012315367209938425
9,UK & Ireland,2000,0.01414350591095048
9,UK & Ireland,2002,0.011712764115204536
9,UK & Ireland,2006,0.012155730598266645
9,UK & Ireland,2008,0.012432511086225066
9,CEE,1991,0.3139861929727458
9,CEE,1997,0.28675793393966376
9,CEE,2000,0.2944243108633888
9,CEE,2002,0.23426366634875406
9,CEE,2006,0.24408546720198612
9,CEE,2008,0.2624280447286836
9,CWE,1991,1.698777405229841
9,CWE,1997,1.5142052462170947
9,CWE,2000,1.52378123670958
9,CWE,2002,1.6252604447608958
9,CWE,2006,1.8625981331008021
9,CWE,2008,2.1089560347041365
9,Iberia,1991,10.72409395691557
9,Iberia,1997,13.459763398633719
9,Iberia,2000,7.925085380708819
9,Iberia,2002,9.189113470555965
9,Iberia,2006,8.52675030681993
9,Iberia,2008,8.716594460244634
9,Italy,1991,1.1487649629136476
9,Italy,1997,1.3153249833222078
9,Italy,2000,0.9166693818500982
9,Italy,2002,1.5406575981824928
9,Italy,2006,1.2581149487075887
9,Italy,2008,1.4654135092289282
9,Northern,1991,21.841745871898365
9,Northern,1997,23.860954621025236
9,Northern,2000,25.808344622198618
9,Northern,2002,26.044512767070643
9,Northern,2006,25.797282027046492
9,Northern,2008,28.04735310569862
9,SEE,1991,3.8391306364429565
9,SEE,1997,3.9422986450431017
9,SEE,2000,3.764770186825268
9,SEE,2002,3.854899495570071
9,SEE,2006,3.683638435301183
9,SEE,2008,3.7353890601406996
10,UK & Ireland,1991,0.010162968946930521
10,UK & Ireland,1997,0.012043818773990439
10,UK & Ireland,2000,0.011645775747807029
10,UK & Ireland,2002,0.014803512202555878
10,UK & Ireland,2006,0.011278343261542622
10,UK & Ireland,2008,0.0064182866445439786
10,CEE,1991,0.29349434886389436
10,CEE,1997,0.29173058169070887
10,CEE,2000,0.3092395971947985
10,CEE,2002,0.21653470917927867
10,CEE,2006,0.258378456156828
10,CEE,2008,0.26469668786232287
10,CWE,1991,1.7959535112564153
10,CWE,1997,1.5406438587369278
10,CWE,2000,1.2954317614461892
10,CWE,2002,1.5954789729286296
10,CWE,2006,1.648180436550669
10,CWE,2008,1.8470933677371606
10,Iberia,1991,11.939687430001136
10,Iberia,1997,13.413496640409358
10,Iberia,2000,7.7435943073830416
10,Iberia,2002,9.436391678238818
10,Iberia,2006,9.236450570165166
10,Iberia,2008,8.812813026628616
10,Italy,1991,1.1744241315142718
10,Italy,1997,1.3002482270093665
10,Italy,2000,0.8498500479611756
10,Italy,2002,1.5929477654225683
10,Italy,2006,1.2275939479504132
10,Italy,2008,1.4354083998309268
10,Northern,1991,19.35205655751989
10,Northern,1997,22.9389113205564
10,Northern,2000,23.36884067058552
10,Northern,2002,23.558375190074297
10,Northern,2006,22.79155375279305
10,Northern,2008,25.79055550996972
10,SEE,1991,3.9798506465137278
10,SEE,1997,4.095843340641577
10,SEE,2000,3.937437156220519
10,SEE,2002,4.028200964474325
10,SEE,2006,3.9035011277362743
10,SEE,2008,3.903486773869736
11,UK & Ireland,1991,0.010705251176956374
11,UK & Ireland,1997,0.011875732868307794
11,UK & Ireland,2000,0.013479612713293987
11,UK & Ireland,2002,0.014614153775688558
11,UK & Ireland,2006,0.012018280151893596
11,UK & Ireland,2008,0.012369162921614793
11,CEE,1991,0.27687566429681587
11,CEE,1997,0.2764165455195354
11,CEE,2000,0.3374838364382429
11,CEE,2002,0.20612489750907104
11,CEE,2006,0.26710767261663665
11,CEE,2008,0.2708868646494063
11,CWE,1991,1.8455677240585775
11,CWE,1997,1.6643283549775119
11,CWE,2000,1.3042052790403986
11,CWE,2002,1.6396689125251567
11,CWE,2006,1.4386257376508083
11,CWE,2008,1.877679901060428
11,Iberia,1991,13.232411127033165
11,Iberia,1997,13.347650967717158
11,Iberia,2000,7.527232695157314
11,Iberia,2002,9.913510203954823
11,Iberia,2006,9.730756047860407
11,Iberia,2008,8.866572133349267
11,Italy,1991,1.263320432214127
11,Italy,1997,1.3250329180078866
11,Italy,2000,0.7922230880506739
11,Italy,2002,1.6281875359265128
11,Italy,2006,1.1872904177197205
11,Italy,2008,1.400177510328659
11,Northern,1991,17.011097100183882
11,Northern,1997,22.445014031535326
11,Northern,2000,20.70681706556628
11,Northern,2002,21.0674603140979
11,Northern,2006,20.061027850994584
11,Northern,2008,24.048567128870054
11,SEE,1991,4.037225991169594
11,SEE,1997,4.151094477661724
11,SEE,2000,4.056858192408612
11,SEE,2002,4.105640707104194
11,SEE,2006,4.02388171036411
11,SEE,2008,4.0026485120050905
12,UK & Ireland,1991,0.01619894292532209
12,UK & Ireland,1997,0.010441750600711324
12,UK & Ireland,2000,0.008234284188962118
12,UK & Ireland,2002,0.014635290560559715
12,UK & Ireland,2006,0.004467773761380497
12,UK & Ireland,2008,0.013201885256550486
12,CEE,1991,0.267625724772901
12,CEE,1997,0.2873452542343593
12,CEE,2000,0.349455727308174
12,CEE,2002,0.21179773547630493
12,CEE,2006,0.26181932690664755
12,CEE,2008,0.27451427530377176
12,CWE,1991,2.057213660242723
12,CWE,1997,1.7693143338554143
12,CWE,2000,1.1797198923593244
12,CWE,2002,1.7779505480770348
12,CWE,2006,1.182339519792923
12,CWE,2008,1.6753526299307795
12,Iberia,1991,14.26114535649455
12,Iberia,1997,13.187774267450232
12,Iberia,2000,7.4859816405200865
12,Iberia,2002,10.596018791099029
12,Iberia,2006,10.45898806404036
12,Iberia,2008,9.068608610274703
12,Italy,1991,1.3214991238880334
12,Italy,1997,1.3365646249090708
12,Italy,2000,0.7198450172117764
12,Italy,2002,1.6545722302347294
12,Italy,2006,1.1423125519507167
12,Italy,2008,1.3532963739422985
12,Northern,1991,15.13598113739327
12,Northern,1997,20.393848808409683
12,Northern,2000,18.768829467875246
12,Northern,2002,18.89186583905344
12,Northern,2006,17.689244996329485
12,Northern,2008,21.44768812578526
12,SEE,1991,4.073535253513848
12,SEE,1997,4.169290826686538
12,SEE,2000,4.029372273856158
12,SEE,2002,4.161684314082705
12,SEE,2006,4.048917605620187
12,SEE,2008,4.051217077581099
13,UK & Ireland,1991,0.006822464634034102
13,UK & Ireland,1997,0.01389674575810141
13,UK & Ireland,2000,0.011301457739271924
13,UK & Ireland,2002,0.00806765282135609
13,UK & Ireland,2006,0.010839028396294498
13,UK & Ireland,2008,0.015142796301675825
13,CEE,1991,0.25943267303658407
13,CEE,1997,0.2803351802606947
13,CEE,2000,0.3710614291097837
13,CEE,2002,0.24063705690056167
13,CEE,2006,0.2865324814968934
13,CEE,2008,0.3045922828601304
13,CWE,1991,2.0942228806810577
13,CWE,1997,1.7421760169017915
13,CWE,2000,1.2113248586675507
13,CWE,2002,1.5380109865201086
13,CWE,2006,1.3934014273174429
13,CWE,2008,1.4070648906690066
13,Iberia,1991,14.84920690871963
13,Iberia,1997,13.122857036280042
13,Iberia,2000,7.539690551868347
13,Iberia,2002,10.757868624325466
13,Iberia,2006,11.388655179774734
13,Iberia,2008,9.383527302209286
13,Italy,1991,1.404827834873762
13,Italy,1997,1.2911045440280795
13,Italy,2000,0.7232801687182245
13,Italy,2002,1.6532959532805451
13,Italy,2006,1.1541925641329214
13,Italy,2008,1.298559356706778
13,Northern,1991,13.69886953907422
13,Northern,1997,18.707646691245728
13,Northern,2000,16.787521256019804
13,Northern,2002,17.20485272143172
13,Northern,2006,15.615064627462147
13,Northern,2008,18.768214211907267
13,SEE,1991,4.124851252268053
13,SEE,1997,4.158451966554631
13,SEE,2000,4.086540428153248
13,SEE,2002,4.156063536735557
13,SEE,2006,4.176434004318738
13,SEE,2008,4.133413038505132
14,UK & Ireland,1991,0.009340671184486945
14,UK & Ireland,1997,0.011364980480786904
14,UK & Ireland,2000,0.01060715281931127
14,UK & Ireland,2002,0.010321148515849619
14,UK & Ireland,2006,0.01401220536089736
14,UK & Ireland,2008,0.01304129084052386
14,CEE,1991,0.2501071411517374
14,CEE,1997,0.29358623433718156
14,CEE,2000,0.40626861150817944
14,CEE,2002,0.23741527982419947
14,CEE,2006,0.2971560536460161
14,CEE,2008,0.31060722697484405
14,CWE,1991,2.135019309164324
14,CWE,1997,1.6461958948379594
14,CWE,2000,1.251779291450749
14,CWE,2002,1.5133050659188543
14,CWE,2006,1.658912812538475
14,CWE,2008,1.2927971341398685
14,Iberia,1991,15.338531632504957
14,Iberia,1997,12.978274532693602
14,Iberia,2000,7.929028472648191
14,Iberia,2002,11.008854254594889
14,Iberia,2006,11.859832803594328
14,Iberia,2008,9.564560227258378
14,Italy,1991,1.4458567858810512
14,Italy,1997,1.2359319722267637
14,Italy,2000,0.7971035191714003
14,Italy,2002,1.6072375035887823
14,Italy,2006,1.2437205413664867
14,Italy,2008,1.2341376456893087
14,Northern,1991,13.293163756768122
14,Northern,1997,18.038599263459464
14,Northern,2000,15.433637030630669
14,Northern,2002,16.492022239952796
14,Northern,2006,14.261331216797043
14,Northern,2008,17.57079041813991
14,SEE,1991,4.154770305367655
14,SEE,1997,4.204939057243423
14,SEE,2000,4.234398980685102
14,SEE,2002,4.181872753406391
14,SEE,2006,4.2941550067158865
14,SEE,2008,4.181972462799691
15,UK & Ireland,1991,0.014115865037445113
15,UK & Ireland,1997,0.0109908372783834
15,UK & Ireland,2000,0.014096060464475549
15,UK & Ireland,2002,0.01221692808366302
15,UK & Ireland,2006,0.01323528053654522
15,UK & Ireland,2008,0.011965698386980486
15,CEE,1991,0.251979509828324
15,CEE,1997,0.3021527771230472
15,CEE,2000,0.4307339372892071
15,CEE,2002,0.231524718871833
15,CEE,2006,0.3112068943202133
15,CEE,2008,0.3254360490835076
15,CWE,1991,2.1312779105394464
15,CWE,1997,1.6596999090195765
15,CWE,2000,1.217314759322476
15,CWE,2002,1.376249294553261
15,CWE,2006,1.7658199655391533
15,CWE,2008,1.248499089003537
15,Iberia,1991,15.6853263339367
15,Iberia,1997,12.74468759713767
15,Iberia,2000,8.36106832587743
15,Iberia,2002,11.23331332946717
15,Iberia,2006,12.113325571039764
15,Iberia,2008,10.275951587766745
15,Italy,1991,1.4829042662795626
15,Italy,1997,1.2006605867463376
15,Italy,2000,0.8326162866695193
15,Italy,2002,1.6075545920764625
15,Italy,2006,1.3494522313485706
15,Italy,2008,1.2399664002017576
15,Northern,1991,14.19360950068194
15,Northern,1997,16.794217674663507
15,Northern,2000,13.887594989490994
15,Northern,2002,15.663161446632007
15,Northern,2006,13.386660064261003
15,Northern,2008,15.72126740776194
15,SEE,1991,4.148149120286241
15,SEE,1997,4.192369199973778
15,SEE,2000,4.278513353554038
15,SEE,2002,4.150746419353736
15,SEE,2006,4.3870926080414225
15,SEE,2008,4.247679185277804
16,UK & Ireland,1991,0.016293014360255875
16,UK & Ireland,1997,0.013482269356580446
16,UK & Ireland,2000,0.00946049817027591
16,UK & Ireland,2002,0.003718630310819015
16,UK & Ireland,2006,0.01267173601465685
16,UK & Ireland,2008,0.012924050645788058
16,CEE,1991,0.2549784106173422
16,CEE,1997,0.31052824401955526
16,CEE,2000,0.4720689356648056
16,CEE,2002,0.2656056820570461
16,CEE,2006,0.34532181599141476
16,CEE,2008,0.35742268586984216
16,CWE,1991,2.1110340653534854
16,CWE,1997,1.5556543091353332
16,CWE,2000,1.2089254598988477
16,CWE,2002,1.2926590496332404
16,CWE,2006,2.072501640439068
16,CWE,2008,1.4999773236939744
16,Iberia,1991,16.141094573910017
16,Iberia,1997,12.511145525939046
16,Iberia,2000,9.313819994690048
16,Iberia,2002,11.140943385718897
16,Iberia,2006,12.428535220114444
16,Iberia,2008,11.034925550446179
16,Italy,1991,1.505020634442902
16,Italy,1997,1.1499022051085985
16,Italy,2000,0.8713321878820839
16,Italy,2002,1.700173509062652
16,Italy,2006,1.4571152178515416
16,Italy,2008,1.3302588483343463
16,Northern,1991,15.59615813142615
16,Northern,1997,15.401744440007805
16,Northern,2000,13.031682824745406
16,Northern,2002,14.987899013255243
16,Northern,2006,13.157050725183169
16,Northern,2008,13.968257215901788
16,SEE,1991,4.265832334563051
16,SEE,1997,4.25746085930756
16,SEE,2000,4.410383373885876
16,SEE,2002,4.299676313532911
16,SEE,2006,4.551285209033919
16,SEE,2008,4.430612683171218
17,UK & Ireland,1991,0.01206721923552785
17,UK & Ireland,1997,0.007911939444535535
17,UK & Ireland,2000,0.012736309742519603
17,UK & Ireland,2002,0.012732625990968024
17,UK & Ireland,2006,0.013132707068053135
17,UK & Ireland,2008,0.01182078488547726
17,CEE,1991,0.2511610507926805
17,CEE,1997,0.32271952886867744
17,CEE,2000,0.5017609245771355
17,CEE,2002,0.28208748574097947
17,CEE,2006,0.34778569611844495
17,CEE,2008,0.38141755784222564
17,CWE,1991,1.7947718585601835
17,CWE,1997,1.4213211805469577
17,CWE,2000,1.4390373865985175
17,CWE,2002,1.2973492347985973
17,CWE,2006,2.510158133682582
17,CWE,2008,1.7120229574183092
17,Iberia,1991,16.289970835256447
17,Iberia,1997,12.505312073041281
17,Iberia,2000,10.252149996441865
17,Iberia,2002,11.12014751459677
17,Iberia,2006,12.748763881541134
17,Iberia,2008,11.744897223724921
17,Italy,1991,1.4863415476947552
17,Italy,1997,1.122082013581891
17,Italy,2000,1.017982243873731
17,Italy,2002,1.7671189503668259
17,Italy,2006,1.5790165663976736
17,Italy,2008,1.4142460751903467
17,Northern,1991,14.884651455386672
17,Northern,1997,13.797991555496345
17,Northern,2000,13.77632321715766
17,Northern,2002,17.58221841573362
17,Northern,2006,13.416090440541165
17,Northern,2008,13.247363394316874
17,SEE,1991,4.376361876723808
17,SEE,1997,4.447860998619849
17,SEE,2000,4.558545804954018
17,SEE,2002,4.428656424750062
17,SEE,2006,4.7077129328428535
17,SEE,2008,4.644392647672575
18,UK & Ireland,1991,0.009504011720938892
18,UK & Ireland,1997,0.01412405585369508
18,UK & Ireland,2000,0.01659582312990272
18,UK & Ireland,2002,0.01834972760874851
18,UK & Ireland,2006,0.012438210516034493
18,UK & Ireland,2008,0.013237754683314767
18,CEE,1991,0.2645270429319683
18,CEE,1997,0.36577190955513483
18,CEE,2000,0.5484149993986362
18,CEE,2002,0.32496391978658135
18,CEE,2006,0.3964632942810208
18,CEE,2008,0.4148879919980459
18,CWE,1991,1.724796079555399
18,CWE,1997,1.6257593569978748
18,CWE,2000,1.7325398145992994
18,CWE,2002,1.4992971338298715
18,CWE,2006,2.6514294648451964
