Fuel,Location,id,OutputPower,ENTSOE,diff,abs_diff,label
Gas,SEE,2013,4.191832176306079,16.6,NA,NA,NA
Gas,SEE,2014,3.745655956110539,16.6,NA,NA,NA
Gas,SEE,2015,4.498677474831056,16.6,0.7289953328415028,12.101322525168946,Gas: 12.1 TWh
Hydro,UK & Ireland,1990,7.595672905983273,8.2,NA,NA,NA
Hydro,UK & Ireland,1991,7.257621737688431,8.2,NA,NA,NA
Hydro,UK & Ireland,1992,7.740553524632112,8.2,NA,NA,NA
Hydro,UK & Ireland,1993,7.668717140150871,8.2,NA,NA,NA
Hydro,UK & Ireland,1994,7.91748931963613,8.2,NA,NA,NA
Hydro,UK & Ireland,1995,7.651883452649139,8.2,NA,NA,NA
Hydro,UK & Ireland,1996,7.448501378196338,8.2,NA,NA,NA
Hydro,UK & Ireland,1997,7.254117566135558,8.2,NA,NA,NA
Hydro,UK & Ireland,1998,8.318167750560354,8.2,NA,NA,NA
Hydro,UK & Ireland,1999,8.466466589242936,8.2,NA,NA,NA
Hydro,UK & Ireland,2000,9.034407754295735,8.2,NA,NA,NA
Hydro,UK & Ireland,2001,7.750480011930365,8.2,NA,NA,NA
Hydro,UK & Ireland,2002,8.583931554845323,8.2,NA,NA,NA
Hydro,UK & Ireland,2003,7.432957396601069,8.2,NA,NA,NA
Hydro,UK & Ireland,2004,8.479249063104229,8.2,NA,NA,NA
Hydro,UK & Ireland,2005,8.230897586119383,8.2,NA,NA,NA
Hydro,UK & Ireland,2006,8.295107446704929,8.2,NA,NA,NA
Hydro,UK & Ireland,2007,8.659043485078563,8.2,NA,NA,NA
Hydro,UK & Ireland,2008,9.12045836001299,8.2,NA,NA,NA
Hydro,UK & Ireland,2009,8.890841971444337,8.2,NA,NA,NA
Hydro,UK & Ireland,2010,7.734106624166834,8.2,NA,NA,NA
Hydro,UK & Ireland,2011,8.319294104837562,8.2,NA,NA,NA
Hydro,UK & Ireland,2012,8.968583370306726,8.2,NA,NA,NA
Hydro,UK & Ireland,2013,8.54898577888027,8.2,NA,NA,NA
Hydro,UK & Ireland,2014,9.484356591746879,8.2,NA,NA,NA
Hydro,UK & Ireland,2015,9.350472331236947,8.2,NA,NA,NA
Hydro,CEE,1990,38.15953472512324,31.400000000000002,NA,NA,NA
Hydro,CEE,1991,39.56696252395257,31.400000000000002,NA,NA,NA
Hydro,CEE,1992,38.061558928082405,31.400000000000002,NA,NA,NA
Hydro,CEE,1993,39.25683163826347,31.400000000000002,NA,NA,NA
Hydro,CEE,1994,40.78744192096209,31.400000000000002,NA,NA,NA
Hydro,CEE,1995,44.03814156176399,31.400000000000002,NA,NA,NA
Hydro,CEE,1996,45.62171774178902,31.400000000000002,NA,NA,NA
Hydro,CEE,1997,45.215388295449124,31.400000000000002,NA,NA,NA
Hydro,CEE,1998,45.418554165066944,31.400000000000002,NA,NA,NA
Hydro,CEE,1999,47.12170508546529,31.400000000000002,NA,NA,NA
Hydro,CEE,2000,42.57627403923222,31.400000000000002,NA,NA,NA
Hydro,CEE,2001,41.44958045441384,31.400000000000002,NA,NA,NA
Hydro,CEE,2002,43.79015855574998,31.400000000000002,NA,NA,NA
Hydro,CEE,2003,42.078270816430496,31.400000000000002,NA,NA,NA
Hydro,CEE,2004,45.851807410075196,31.400000000000002,NA,NA,NA
Hydro,CEE,2005,47.284522077065006,31.400000000000002,NA,NA,NA
Hydro,CEE,2006,45.81944954177914,31.400000000000002,NA,NA,NA
Hydro,CEE,2007,41.45906668662758,31.400000000000002,NA,NA,NA
Hydro,CEE,2008,44.57852288762292,31.400000000000002,NA,NA,NA
Hydro,CEE,2009,44.28414664539861,31.400000000000002,NA,NA,NA
Hydro,CEE,2010,49.9711954538912,31.400000000000002,NA,NA,NA
Hydro,CEE,2011,42.21515213458211,31.400000000000002,NA,NA,NA
Hydro,CEE,2012,42.3699635475153,31.400000000000002,NA,NA,NA
Hydro,CEE,2013,46.15937729248637,31.400000000000002,NA,NA,NA
Hydro,CEE,2014,37.731717084697664,31.400000000000002,NA,NA,NA
Hydro,CEE,2015,45.15921847488077,31.400000000000002,0.4381916711745466,13.759218474880765,Hydro: 13.8 TWh
Hydro,CWE,1990,162.66311973876867,134.6,NA,NA,NA
Hydro,CWE,1991,165.03708126706175,134.6,NA,NA,NA
Hydro,CWE,1992,176.12626766539347,134.6,NA,NA,NA
Hydro,CWE,1993,173.3517893003065,134.6,NA,NA,NA
Hydro,CWE,1994,188.49044106120687,134.6,NA,NA,NA
Hydro,CWE,1995,179.5665663302046,134.6,NA,NA,NA
Hydro,CWE,1996,174.6456911524616,134.6,NA,NA,NA
Hydro,CWE,1997,174.68890755333356,134.6,NA,NA,NA
Hydro,CWE,1998,180.79039626533958,134.6,NA,NA,NA
Hydro,CWE,1999,189.80308491176754,134.6,NA,NA,NA
Hydro,CWE,2000,188.36494284865245,134.6,NA,NA,NA
Hydro,CWE,2001,189.4640569768023,134.6,NA,NA,NA
Hydro,CWE,2002,181.3564433592817,134.6,NA,NA,NA
Hydro,CWE,2003,166.4199063260679,134.6,NA,NA,NA
Hydro,CWE,2004,174.38086192495382,134.6,NA,NA,NA
Hydro,CWE,2005,164.4406082220392,134.6,NA,NA,NA
Hydro,CWE,2006,173.54337059329293,134.6,NA,NA,NA
Hydro,CWE,2007,174.0967544262016,134.6,NA,NA,NA
Hydro,CWE,2008,182.42576831868936,134.6,NA,NA,NA
Hydro,CWE,2009,176.7398088231525,134.6,NA,NA,NA
Hydro,CWE,2010,179.19703295177658,134.6,NA,NA,NA
Hydro,CWE,2011,162.03499734215208,134.6,NA,NA,NA
Hydro,CWE,2012,185.16719545547693,134.6,NA,NA,NA
Hydro,CWE,2013,196.94736976604273,134.6,NA,NA,NA
Hydro,CWE,2014,186.41905309728267,134.6,NA,NA,NA
Hydro,CWE,2015,171.23654898321402,134.6,NA,NA,NA
Hydro,Iberia,1990,44.85514083108655,51.199999999999996,NA,NA,NA
Hydro,Iberia,1991,54.343915884513436,51.199999999999996,NA,NA,NA
Hydro,Iberia,1992,40.091814769935,51.199999999999996,NA,NA,NA
Hydro,Iberia,1993,47.59958686950367,51.199999999999996,NA,NA,NA
Hydro,Iberia,1994,49.96738773750555,51.199999999999996,NA,NA,NA
Hydro,Iberia,1995,46.740856430464426,51.199999999999996,NA,NA,NA
Hydro,Iberia,1996,72.1811893638106,51.199999999999996,NA,NA,NA
Hydro,Iberia,1997,64.96848649554143,51.199999999999996,NA,NA,NA
Hydro,Iberia,1998,52.988054895839376,51.199999999999996,NA,NA,NA
Hydro,Iberia,1999,48.027531255405954,51.199999999999996,NA,NA,NA
Hydro,Iberia,2000,54.92337568875979,51.199999999999996,NA,NA,NA
Hydro,Iberia,2001,63.66715959832536,51.199999999999996,NA,NA,NA
Hydro,Iberia,2002,52.42052697049173,51.199999999999996,NA,NA,NA
Hydro,Iberia,2003,66.05856887906374,51.199999999999996,NA,NA,NA
Hydro,Iberia,2004,48.333885323986486,51.199999999999996,NA,NA,NA
Hydro,Iberia,2005,34.788658409353864,51.199999999999996,NA,NA,NA
Hydro,Iberia,2006,54.49927774074645,51.199999999999996,NA,NA,NA
Hydro,Iberia,2007,44.49794490788941,51.199999999999996,NA,NA,NA
Hydro,Iberia,2008,45.25124656635762,51.199999999999996,NA,NA,NA
Hydro,Iberia,2009,49.86746767807424,51.199999999999996,NA,NA,NA
Hydro,Iberia,2010,74.87075193537247,51.199999999999996,NA,NA,NA
Hydro,Iberia,2011,50.18049105695346,51.199999999999996,NA,NA,NA
Hydro,Iberia,2012,35.263544046060694,51.199999999999996,NA,NA,NA
Hydro,Iberia,2013,67.92193248640072,51.199999999999996,NA,NA,NA
Hydro,Iberia,2014,68.47997803472649,51.199999999999996,NA,NA,NA
Hydro,Iberia,2015,44.54083954104461,51.199999999999996,NA,NA,NA
Hydro,Italy,1990,54.44699301816581,41,NA,NA,NA
Hydro,Italy,1991,57.61808868401555,41,NA,NA,NA
Hydro,Italy,1992,60.43034841497297,41,NA,NA,NA
Hydro,Italy,1993,58.03412316776338,41,NA,NA,NA
Hydro,Italy,1994,60.723526121469426,41,NA,NA,NA
Hydro,Italy,1995,56.68258849166339,41,NA,NA,NA
Hydro,Italy,1996,56.089572762860676,41,NA,NA,NA
Hydro,Italy,1997,56.602203201028686,41,NA,NA,NA
Hydro,Italy,1998,57.72285427844844,41,NA,NA,NA
Hydro,Italy,1999,58.88846903865649,41,NA,NA,NA
Hydro,Italy,2000,60.96680730514629,41,NA,NA,NA
Hydro,Italy,2001,62.6442212482879,41,NA,NA,NA
Hydro,Italy,2002,60.40505199065202,41,NA,NA,NA
Hydro,Italy,2003,53.29665548489956,41,NA,NA,NA
Hydro,Italy,2004,57.357546072579545,41,NA,NA,NA
Hydro,Italy,2005,53.570779749550304,41,NA,NA,NA
Hydro,Italy,2006,56.245297877495574,41,NA,NA,NA
Hydro,Italy,2007,54.94831229071936,41,NA,NA,NA
Hydro,Italy,2008,58.92959933380682,41,NA,NA,NA
Hydro,Italy,2009,57.149267013456424,41,NA,NA,NA
Hydro,Italy,2010,58.70525698092375,41,NA,NA,NA
Hydro,Italy,2011,55.6961079799231,41,NA,NA,NA
Hydro,Italy,2012,52.60782374603243,41,NA,NA,NA
Hydro,Italy,2013,60.082756713845455,41,NA,NA,NA
Hydro,Italy,2014,64.17601971680963,41,NA,NA,NA
Hydro,Italy,2015,54.4078561214803,41,0.3270208810117146,13.4078561214803,Hydro: 13.4 TWh
Hydro,Northern,1990,234.67238464865696,223.1,NA,NA,NA
Hydro,Northern,1991,225.08060803522883,223.1,NA,NA,NA
Hydro,Northern,1992,278.402448245282,223.1,NA,NA,NA
Hydro,Northern,1993,288.1844216432649,223.1,NA,NA,NA
Hydro,Northern,1994,246.59384470298335,223.1,NA,NA,NA
Hydro,Northern,1995,269.75645870300076,223.1,NA,NA,NA
Hydro,Northern,1996,218.05645796185297,223.1,NA,NA,NA
Hydro,Northern,1997,264.31752888916134,223.1,NA,NA,NA
Hydro,Northern,1998,286.1356773804736,223.1,NA,NA,NA
Hydro,Northern,1999,278.3006961167253,223.1,NA,NA,NA
Hydro,Northern,2000,305.6299652281791,223.1,NA,NA,NA
Hydro,Northern,2001,290.6074200210178,223.1,NA,NA,NA
Hydro,Northern,2002,270.59896027878307,223.1,NA,NA,NA
Hydro,Northern,2003,255.75258451751597,223.1,NA,NA,NA
Hydro,Northern,2004,270.13375370462524,223.1,NA,NA,NA
Hydro,Northern,2005,287.7195456011751,223.1,NA,NA,NA
Hydro,Northern,2006,246.21775564215986,223.1,NA,NA,NA
Hydro,Northern,2007,285.23049539411267,223.1,NA,NA,NA
Hydro,Northern,2008,263.22888228708143,223.1,NA,NA,NA
Hydro,Northern,2009,253.34037681142775,223.1,NA,NA,NA
Hydro,Northern,2010,225.11651708977564,223.1,NA,NA,NA
Hydro,Northern,2011,282.6549237906098,223.1,NA,NA,NA
Hydro,Northern,2012,281.17497288714776,223.1,NA,NA,NA
Hydro,Northern,2013,250.80294547683116,223.1,NA,NA,NA
Hydro,Northern,2014,251.02035679550175,223.1,NA,NA,NA
Hydro,Northern,2015,290.9523533128987,223.1,0.3041342595826926,67.85235331289871,Hydro: 67.9 TWh
Hydro,SEE,1990,34.38309678665592,34.6,NA,NA,NA
Hydro,SEE,1991,36.81461451958132,34.6,NA,NA,NA
Hydro,SEE,1992,34.67465326858728,34.6,NA,NA,NA
Hydro,SEE,1993,34.75059979668759,34.6,NA,NA,NA
Hydro,SEE,1994,37.37799891658749,34.6,NA,NA,NA
Hydro,SEE,1995,39.864931454217455,34.6,NA,NA,NA
Hydro,SEE,1996,41.4305000648965,34.6,NA,NA,NA
Hydro,SEE,1997,38.66104711236966,34.6,NA,NA,NA
Hydro,SEE,1998,39.14768563326331,34.6,NA,NA,NA
Hydro,SEE,1999,40.851953806190664,34.6,NA,NA,NA
Hydro,SEE,2000,38.239213855431395,34.6,NA,NA,NA
Hydro,SEE,2001,37.47553992975535,34.6,NA,NA,NA
Hydro,SEE,2002,40.20467430155734,34.6,NA,NA,NA
Hydro,SEE,2003,39.583544873721365,34.6,NA,NA,NA
Hydro,SEE,2004,42.76995590763543,34.6,NA,NA,NA
Hydro,SEE,2005,43.168421421859044,34.6,NA,NA,NA
Hydro,SEE,2006,43.39972114479675,34.6,NA,NA,NA
Hydro,SEE,2007,39.16131482105486,34.6,NA,NA,NA
Hydro,SEE,2008,40.64668171935247,34.6,NA,NA,NA
Hydro,SEE,2009,43.808814588575366,34.6,NA,NA,NA
Hydro,SEE,2010,49.32414827811138,34.6,NA,NA,NA
Hydro,SEE,2011,37.09122591029325,34.6,NA,NA,NA
Hydro,SEE,2012,40.1326707957334,34.6,NA,NA,NA
Hydro,SEE,2013,45.12490191108289,34.6,NA,NA,NA
Hydro,SEE,2014,46.906192877950126,34.6,NA,NA,NA
Hydro,SEE,2015,42.07963927967843,34.6,NA,NA,NA
Nuclear,UK & Ireland,1990,73.75907776720001,66.8,NA,NA,NA
Nuclear,UK & Ireland,1991,73.75893207887007,66.8,NA,NA,NA
Nuclear,UK & Ireland,1992,73.75892509102516,66.8,NA,NA,NA
Nuclear,UK & Ireland,1993,73.75086889738454,66.8,NA,NA,NA
Nuclear,UK & Ireland,1994,73.74688593669157,66.8,NA,NA,NA
Nuclear,UK & Ireland,1995,73.75907776720001,66.8,NA,NA,NA
Nuclear,UK & Ireland,1996,73.75907776720001,66.8,NA,NA,NA
Nuclear,UK & Ireland,1997,73.75907776720001,66.8,NA,NA,NA
Nuclear,UK & Ireland,1998,73.74673099245913,66.8,NA,NA,NA
Nuclear,UK & Ireland,1999,73.74293679555653,66.8,NA,NA,NA
Nuclear,UK & Ireland,2000,73.75533703823251,66.8,NA,NA,NA
Nuclear,UK & Ireland,2001,73.75323517968131,66.8,NA,NA,NA
Nuclear,UK & Ireland,2002,73.75825312709335,66.8,NA,NA,NA
Nuclear,UK & Ireland,2003,73.75682280445108,66.8,NA,NA,NA
Nuclear,UK & Ireland,2004,73.75067230932356,66.8,NA,NA,NA
Nuclear,UK & Ireland,2005,73.75907776720001,66.8,NA,NA,NA
Nuclear,UK & Ireland,2006,73.74483550618726,66.8,NA,NA,NA
Nuclear,UK & Ireland,2007,73.75349203464972,66.8,NA,NA,NA
Nuclear,UK & Ireland,2008,73.75002093045636,66.8,NA,NA,NA
Nuclear,UK & Ireland,2009,73.75907776720001,66.8,NA,NA,NA
Nuclear,UK & Ireland,2010,73.7585089122057,66.8,NA,NA,NA
Nuclear,UK & Ireland,2011,73.75633072063872,66.8,NA,NA,NA
Nuclear,UK & Ireland,2012,73.75907776720001,66.8,NA,NA,NA
Nuclear,UK & Ireland,2013,73.7587926833447,66.8,NA,NA,NA
Nuclear,UK & Ireland,2014,73.75571131871935,66.8,NA,NA,NA
Nuclear,UK & Ireland,2015,73.75901134731872,66.8,NA,NA,NA
Nuclear,CEE,1990,71.90550007181876,67.4,NA,NA,NA
Nuclear,CEE,1991,71.90631575030001,67.4,NA,NA,NA
Nuclear,CEE,1992,71.90618470034168,67.4,NA,NA,NA
Nuclear,CEE,1993,71.89598671495541,67.4,NA,NA,NA
Nuclear,CEE,1994,71.90560798988301,67.4,NA,NA,NA
Nuclear,CEE,1995,71.89911572690549,67.4,NA,NA,NA
Nuclear,CEE,1996,71.9058002639267,67.4,NA,NA,NA
Nuclear,CEE,1997,71.90595976884815,67.4,NA,NA,NA
Nuclear,CEE,1998,71.89741358152048,67.4,NA,NA,NA
Nuclear,CEE,1999,71.9003116458885,67.4,NA,NA,NA
Nuclear,CEE,2000,71.90483107068093,67.4,NA,NA,NA
Nuclear,CEE,2001,71.90491168771841,67.4,NA,NA,NA
Nuclear,CEE,2002,71.90406713998118,67.4,NA,NA,NA
Nuclear,CEE,2003,71.8983012895363,67.4,NA,NA,NA
Nuclear,CEE,2004,71.90303581368313,67.4,NA,NA,NA
Nuclear,CEE,2005,71.90320488141737,67.4,NA,NA,NA
Nuclear,CEE,2006,71.89533491966155,67.4,NA,NA,NA
Nuclear,CEE,2007,71.89406475806145,67.4,NA,NA,NA
Nuclear,CEE,2008,71.9048623730699,67.4,NA,NA,NA
Nuclear,CEE,2009,71.90569993613849,67.4,NA,NA,NA
Nuclear,CEE,2010,71.90275801112843,67.4,NA,NA,NA
Nuclear,CEE,2011,71.90473048793663,67.4,NA,NA,NA
Nuclear,CEE,2012,71.90544474430348,67.4,NA,NA,NA
Nuclear,CEE,2013,71.90527558446506,67.4,NA,NA,NA
Nuclear,CEE,2014,71.9056671972886,67.4,NA,NA,NA
Nuclear,CEE,2015,71.90055013316548,67.4,NA,NA,NA
Nuclear,CWE,1990,539.5114836479487,528.6,NA,NA,NA
Nuclear,CWE,1991,539.5112069515716,528.6,NA,NA,NA
Nuclear,CWE,1992,539.4704462293789,528.6,NA,NA,NA
Nuclear,CWE,1993,539.47936308043,528.6,NA,NA,NA
Nuclear,CWE,1994,539.4440019732161,528.6,NA,NA,NA
Nuclear,CWE,1995,539.4706499088176,528.6,NA,NA,NA
Nuclear,CWE,1996,539.5118253022197,528.6,NA,NA,NA
Nuclear,CWE,1997,539.5118253022197,528.6,NA,NA,NA
Nuclear,CWE,1998,539.4487025539042,528.6,NA,NA,NA
Nuclear,CWE,1999,539.4677373476667,528.6,NA,NA,NA
Nuclear,CWE,2000,539.5065715778495,528.6,NA,NA,NA
Nuclear,CWE,2001,539.1727852954614,528.6,NA,NA,NA
Nuclear,CWE,2002,539.4922952518089,528.6,NA,NA,NA
Nuclear,CWE,2003,539.1711518683591,528.6,NA,NA,NA
Nuclear,CWE,2004,539.4921907806643,528.6,NA,NA,NA
Nuclear,CWE,2005,539.4991757948634,528.6,NA,NA,NA
Nuclear,CWE,2006,539.5118253022197,528.6,NA,NA,NA
Nuclear,CWE,2007,539.335990920043,528.6,NA,NA,NA
Nuclear,CWE,2008,539.455967112237,528.6,NA,NA,NA
Nuclear,CWE,2009,539.5059858715963,528.6,NA,NA,NA
Nuclear,CWE,2010,539.5118253022197,528.6,NA,NA,NA
Nuclear,CWE,2011,539.5072795920858,528.6,NA,NA,NA
Nuclear,CWE,2012,539.4195480840159,528.6,NA,NA,NA
Nuclear,CWE,2013,539.4995214085266,528.6,NA,NA,NA
Nuclear,CWE,2014,539.261286274241,528.6,NA,NA,NA
Nuclear,CWE,2015,539.5118253022197,528.6,NA,NA,NA
Nuclear,Iberia,1990,60.94629578759999,56.1,NA,NA,NA
Nuclear,Iberia,1991,60.772392739751616,56.1,NA,NA,NA
Nuclear,Iberia,1992,60.93619459138031,56.1,NA,NA,NA
Nuclear,Iberia,1993,60.725632650705954,56.1,NA,NA,NA
Nuclear,Iberia,1994,60.511402940940066,56.1,NA,NA,NA
Nuclear,Iberia,1995,60.08806440073715,56.1,NA,NA,NA
Nuclear,Iberia,1996,60.1818454471332,56.1,NA,NA,NA
Nuclear,Iberia,1997,60.86114621569766,56.1,NA,NA,NA
Nuclear,Iberia,1998,60.60332824161373,56.1,NA,NA,NA
Nuclear,Iberia,1999,60.758289101988865,56.1,NA,NA,NA
Nuclear,Iberia,2000,60.577360457845145,56.1,NA,NA,NA
Nuclear,Iberia,2001,59.76657469944373,56.1,NA,NA,NA
Nuclear,Iberia,2002,60.55178835486652,56.1,NA,NA,NA
Nuclear,Iberia,2003,60.22554907601745,56.1,NA,NA,NA
Nuclear,Iberia,2004,60.89347870497709,56.1,NA,NA,NA
Nuclear,Iberia,2005,60.94629578759999,56.1,NA,NA,NA
Nuclear,Iberia,2006,60.693746296408115,56.1,NA,NA,NA
Nuclear,Iberia,2007,60.87601491353262,56.1,NA,NA,NA
Nuclear,Iberia,2008,60.823022118317155,56.1,NA,NA,NA
Nuclear,Iberia,2009,60.439949427054515,56.1,NA,NA,NA
Nuclear,Iberia,2010,60.49205712491934,56.1,NA,NA,NA
Nuclear,Iberia,2011,60.76248100780466,56.1,NA,NA,NA
Nuclear,Iberia,2012,60.89660488768269,56.1,NA,NA,NA
Nuclear,Iberia,2013,60.63374841024514,56.1,NA,NA,NA
Nuclear,Iberia,2014,60.17477197918938,56.1,NA,NA,NA
Nuclear,Iberia,2015,60.94629578759999,56.1,NA,NA,NA
Nuclear,Northern,1990,91.78706731808474,82.8,NA,NA,NA
Nuclear,Northern,1991,91.72937147988061,82.8,NA,NA,NA
Nuclear,Northern,1992,77.88295933474978,82.8,NA,NA,NA
Nuclear,Northern,1993,67.92750866789926,82.8,NA,NA,NA
Nuclear,Northern,1994,89.82967462563646,82.8,NA,NA,NA
Nuclear,Northern,1995,77.32130438461336,82.8,NA,NA,NA
Nuclear,Northern,1996,91.9153399283879,82.8,NA,NA,NA
Nuclear,Northern,1997,80.27215999918916,82.8,NA,NA,NA
Nuclear,Northern,1998,74.14666458478307,82.8,NA,NA,NA
Nuclear,Northern,1999,80.507330559816,82.8,NA,NA,NA
Nuclear,Northern,2000,61.0431070587525,82.8,NA,NA,NA
Nuclear,Northern,2001,71.64464289794807,82.8,NA,NA,NA
Nuclear,Northern,2002,77.3553905222429,82.8,NA,NA,NA
Nuclear,Northern,2003,87.25665120522056,82.8,NA,NA,NA
Nuclear,Northern,2004,80.79799397216449,82.8,NA,NA,NA
Nuclear,Northern,2005,74.37989899711211,82.8,NA,NA,NA
Nuclear,Northern,2006,82.91697875198236,82.8,NA,NA,NA
Nuclear,Northern,2007,77.117915413029,82.8,NA,NA,NA
Nuclear,Northern,2008,84.9235585800597,82.8,NA,NA,NA
Nuclear,Northern,2009,85.71127279141153,82.8,NA,NA,NA
Nuclear,Northern,2010,91.23533700870219,82.8,NA,NA,NA
Nuclear,Northern,2011,68.30202155600212,82.8,NA,NA,NA
Nuclear,Northern,2012,77.75058590211698,82.8,NA,NA,NA
Nuclear,Northern,2013,82.79906260111937,82.8,NA,NA,NA
Nuclear,Northern,2014,84.45096527031454,82.8,NA,NA,NA
Nuclear,Northern,2015,69.87202113145347,82.8,NA,NA,NA
Nuclear,SEE,1990,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,1991,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,1992,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,1993,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,1994,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,1995,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,1996,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,1997,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,1998,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,1999,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2000,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2001,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2002,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2003,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2004,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2005,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2006,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2007,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2008,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2009,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2010,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2011,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2012,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2013,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2014,15.735369600000002,14.9,NA,NA,NA
Nuclear,SEE,2015,15.735369600000002,14.9,NA,NA,NA
Other,UK & Ireland,1990,15.18310211544489,0.7,NA,NA,NA
Other,UK & Ireland,1991,15.170013730240608,0.7,NA,NA,NA
Other,UK & Ireland,1992,15.213646118999717,0.7,NA,NA,NA
Other,UK & Ireland,1993,15.173519973705968,0.7,NA,NA,NA
Other,UK & Ireland,1994,15.155800550520828,0.7,NA,NA,NA
Other,UK & Ireland,1995,15.157473511454652,0.7,NA,NA,NA
Other,UK & Ireland,1996,15.170052697373322,0.7,NA,NA,NA
Other,UK & Ireland,1997,15.19534411207425,0.7,NA,NA,NA
Other,UK & Ireland,1998,15.171939053724417,0.7,NA,NA,NA
Other,UK & Ireland,1999,15.155680072151101,0.7,NA,NA,NA
Other,UK & Ireland,2000,15.199929386649865,0.7,NA,NA,NA
Other,UK & Ireland,2001,15.172656994113893,0.7,NA,NA,NA
